id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1712.0,Montana Trout Slayer Ale,American Pale Wheat Ale,12.0,0.05,35.0,336,Big Sky Brewing Company,Missoula,MT
1711.0,Moose Drool Brown Ale,American Brown Ale,11.988083016182015,0.051,26.0,336,Big Sky Brewing Company,Missoula,MT
,Powder Hound Winter Ale,English Strong Ale,12.012432846869263,0.072,60.0,336,Big Sky Brewing Company,Missoula,MT
767.0,Moose Drool Brown Ale (2011),American Brown Ale,12.0,0.051,26.0,336,Big Sky Brewing Company,Missoula,MT
766.0,Montana Trout Slayer Ale (2012),American Pale Wheat Ale,12.0,,35.0,336,Big Sky Brewing Company,Missoula,MT
579.0,Big Sky IPA (2012),American Ipa,12.0,0.062,65.0,336,Big Sky Brewing Company,Missoula,MT
168.0,Summer Honey,American Blonde Ale,12.0,0.047,,336,Big Sky Brewing Company,Missoula,MT
159.0,Scape Goat Pale Ale (2010),English Pale Ale,12.0,0.05,40.0,336,Big Sky Brewing Company,Missoula,MT
35.0,Montana Trout Slayer Ale (2009),American Pale Wheat Ale,12.0,0.05,35.0,336,Big Sky Brewing Company,Missoula,MT
34.0,Moose Drool Brown Ale (2009),American Brown Ale,12.0,0.051,26.0,336,Big Sky Brewing Company,Missoula,MT
2096.0,Arcus IPA,American Ipa,12.0,0.069,80.99605023177998,221,,Odessa,FL
2095.0,wAVEMAKER,American Amber / Red Ale,12.0,0.058,38.0,221,Big Storm Brewing Company,Odessa,FL
1257.0,jACK pINE sAVAGE,American Pale Ale (Apa),16.0,0.053,43.0,444,Big Wood Brewery,Vadnais Heights,MN
1256.0,,Rye Beer,16.0,0.099,85.0,444,Big Wood Brewery,Vadnais Heights,MN
1255.0,Bad Axe Imperial IPA,,16.0,0.098,76.0,444,,Vadnais Heights,MN
986.0,Morning Wood,Oatmeal Stout,16.0,0.055,35.0,444,Big Wood Brewery,Vadnais Heights,MN
985.0,Bark Bite IPA,American Ipa,16.0,0.066,50.0,444,Big Wood Brewery,Vadnais Heights,MN
2508.0,Jalapeno Pale Ale,American Pale Ale (Apa),16.0,0.055,45.0,70,Birdsong Brewing Company,Charlotte,
1441.0,Blown Out Brown,American Brown Ale,12.0,0.052,,,Bitter Root Brewing,Hamilton,MT
1413.0,Single Hop Ale,American Pale Ale (Apa),12.0,0.063,,407,Bitter Root Brewing,Hamilton,MT
1411.0,Sawtooth Ale,American Blonde Ale,12.0,0.054,,407,Bitter Root Brewing,Hamilton,MT
2620.0,Saucy Intruder,Rye Beer,15.991063306135116,0.072,75.0,18,Black Acre Brewing Co.,,IN
2412.0,Deception,American Blonde Ale,12.0,0.045,16.0,112,Black Market Brewing Company,Temecula,CA
1898.0,Blackmarket Rye IPA,American Ipa,12.0,0.075,35.0,112,Black Market Brewing Company,,CA
1897.0,Black Market Hefeweizen,Hefeweizen,12.005289302988594,0.05,8.0,112,Black Market Brewing Company,Temecula,CA
1896.0,Aftermath Pale Ale,American Pale Ale (Apa),12.0,0.058,44.0,112,black market brewing company,Temecula,CA
1850.0,American India Red Ale,American Strong Ale,12.0,0.071,83.0,294,Black Shirt Brewing Company,Denver,CO
1849.0,,American Porter,12.0,0.071,45.0,294,Black Shirt Brewing Company,Denver,CO
1848.0,,Saison / Farmhouse Ale,12.0,0.0600472011982395,34.0,294,Black Shirt Brewing Company,Denver,CO
1847.0,Colorado Red Ale,American Amber / Red Ale,12.0,0.066,44.0,294,Black Shirt Brewing Company,Denver,CO
2485.0,Saddle Bronc Brown Ale,,12.0,0.048,16.009009506047608,79,,Sheridan,WY
2484.0,Bomber Mountain Amber Ale,American Amber / Red Ale,12.0,0.046,20.0,79,Black Tooth Brewing Company,Sheridan,WY
2449.0,Flying Sailor,Rye Beer,12.0,0.073,,95,blackrocks brewery,,
2634.0,Nordskye,American Ipa,12.0,0.048,47.0,12,Blackrocks Brewery,Marquette,MI
2153.0,North Third Stout,Foreign / Export Stout,12.0,0.06,30.0,12,Blackrocks Brewery,Marquette,MI
1953.0,Honey Lav,American Pale Wheat Ale,12.0,0.052,,12,Blackrocks Brewery,Marquette,MI
1496.0,Coconut Brown Ale,American Brown Ale,12.0,0.068,,12,Blackrocks Brewery,Marquette,MI
1481.0,51K IPA,American Ipa,12.0,0.07,51.0,12,Blackrocks Brewery,Marquette,MI
1480.0,Grand Rabbits,Cream Ale,12.0,0.055,,12,Blackrocks Brewery,Marquette,MI
1564.0,1800 Big Log Wheat (2012),American Pale Wheat Ale,12.006408889947195,0.05,,380,Blue Blood Brewing Company,Lincoln,NE
1541.0,Double Play Pilsner,American Pilsner,12.0,,,380,blue blood brewing company,Lincoln,NE
1321.0,Brewerhood Brown Ale,American Brown Ale,12.0,0.055,,380,Blue Blood Brewing Company,Lincoln,NE
1320.0,Last Call Imperial Amber Ale,,12.0,0.08,,380,Blue Blood Brewing Company,Lincoln,NE
,Pernicious Double IPA,American Double / Imperial Ipa,12.0,0.096,,380,Blue Blood Brewing Company,Lincoln,NE
1303.0,6-4-3 Double Play Pilsner,German Pilsener,12.0,0.0421122156625371,,380,Blue Blood Brewing Company,Lincoln,NE
1025.0,N Street Drive-In 50th Anniversary IPA,American Double / Imperial Ipa,12.0,,,380,Blue Blood Brewing Company,Lincoln,NE
1012.0,467 Ethan's Stout,American Stout,12.0,0.05,,380,Blue Blood Brewing Company,Lincoln,NE
942.0,1335 wicked snout,Saison / Farmhouse Ale,12.0,0.064,,380,Blue Blood Brewing Company,Lincoln,NE
937.0,,American Pale Ale (Apa),12.0,0.045,,380,blue blood brewing company,Lincoln,NE
888.0,1327 Pod's ESB,Extra Special / Strong Bitter (Esb),12.0,0.056,37.0,380,Blue Blood Brewing Company,Lincoln,NE
886.0,1327 Pod's ESB,Extra Special / Strong Bitter (Esb),,0.056,,380,Blue Blood Brewing Company,Lincoln,
612.0,1327 Pod's ESB,Extra Special / Strong Bitter (Esb),12.0,0.0676419773248994,37.0,380,Blue Blood Brewing Company,Lincoln,NE
611.0,834 Happy As Ale,American Pale Ale (Apa),12.0,0.046,35.0,380,Blue Blood Brewing Company,Lincoln,NE
1372.0,Yellow Collar,Mead,12.0,0.059,,422,Blue Dog Mead,Eugene,OR
1371.0,Green Collar,Mead,11.976167589478566,0.0657640537195843,,422,Blue Dog Mead,Eugene,
1812.0,Quarter Mile Double IPA,American Double / Imperial Ipa,12.0,0.08,80.0,304,Blue Hills Brewery,Canton,MA
1547.0,Full Nelson Pale Ale,,12.0,0.059,60.0149690290962,382,Blue Mountain Brewery,Afton,VA
1546.0,sTEEL wHEELS esb,Extra Special / Strong Bitter (Esb),12.0,0.065,30.0,382,Blue Mountain Brewery,Afton,VA
1545.0,Blue Mountain Classic Lager,Euro Pale Lager,12.0,0.053,,382,Blue Mountain Brewery,Afton,VA
119.0,Full Nelson Pale Ale (2010),,12.0,0.059,,382,Blue Mountain Brewery,Afton,VA
1408.0,Kölsch 151,Kölsch,12.0,0.049,16.0,414,Blue Mountain Brewery,Arrington,VA
2490.0,Professor Black,American Stout,12.0,,,77,Blue Owl Brewing,Austin,TX
,Little Boss,American Pale Wheat Ale,12.0,,,77,Blue Owl Brewing,Austin,TX
2488.0,Van Dayum!,American Amber / Red Ale,12.0,,,77,bLUE oWL bREWING,Austin,TX
2487.0,Spirit Animal,American Pale Ale (Apa),12.0,,,77,Blue Owl Brewing,Austin,TX
939.0,Toxic Sludge,American Black Ale,16.0,0.07,,489,Blue Point Brewing Company,Patchogue,NY
692.0,Blue Point White IPA,American White Ipa,12.0,0.06,40.0,489,Blue Point Brewing Company,Patchogue,NY
667.0,Blue Point Summer Ale,American Blonde Ale,12.0,0.044,16.0,489,Blue Point Brewing Company,Patchogue,NY
665.0,Toasted Lager,Vienna Lager,12.0,0.055,28.0,489,Blue Point Brewing Company,Patchogue,NY
1607.0,Bohemian Export Lager,Dortmunder / Export Lager,12.002230915435762,0.06,,364,Bohemian Brewery,Midvale,UT
1597.0,Altus Bohemes Altbier,Altbier,12.0,0.053,,364,Bohemian Brewery,Midvale,UT
344.0,Cherny Bock,Schwarzbier,12.0,0.04,,364,Bohemian Brewery,Midvale,UT
89.0,Czech Pilsner,Czech Pilsener,12.0,,,364,Bohemian Brewery,Midvale,UT
88.0,Viennese Lager,Vienna Lager,12.0,0.05,,364,Bohemian Brewery,Midvale,UT
1569.0,Mad Manatee IPA,American Ipa,12.0,0.065,,378,Bold City Brewery,Jacksonville,FL
1568.0,Killer Whale Cream Ale,Cream Ale,12.0,0.055,,378,Bold City Brewery,Jacksonville,FL
1188.0,Duke's Cold Nose Brown Ale,American Brown Ale,12.0,0.06,,378,Bold City Brewery,Jacksonville,FL
1891.0,Longhop IPA,American Ipa,16.0,0.042,30.0,281,Bolero Snort Brewery,Ridgefield Park,
1890.0,Lucky Buck,Irish Dry Stout,16.0,0.04,34.0,281,Bolero Snort Brewery,Ridgefield Park,NJ
577.0,Bomb Lager (New Recipe),Munich Helles Lager,12.0,0.051,,525,Bomb Beer Company,New York,NY
513.0,Bomb Lager (Old Recipe),Munich Helles Lager,12.0,0.045,27.0,525,bOMB bEER cOMPANY,New York,NY
2422.0,fIRESTARTER iNDIA pALE aLE,American Ipa,12.0,0.066,72.0,107,Bonfire Brewing Company,Eagle,CO
1727.0,Kilt Dropper Scotch Ale,Scotch Ale / Wee Heavy,16.0,0.075,22.0,107,Bonfire Brewing Company,Eagle,CO
1614.0,Wood Splitter Pilsner,Czech Pilsener,16.0,0.048,30.0,107,bONFIRE bREWING cOMPANY,Eagle,CO
1613.0,Gyptoberfest,Märzen / Oktoberfest,12.0,0.056,25.97604629670444,107,Bonfire Brewing Company,Eagle,
1549.0,Farmer Wirtz India Pale Ale,English India Pale Ale (Ipa),16.0,,94.0,107,Bonfire Brewing Company,Eagle,CO
1548.0,Slow & Steady Golden Ale,American Blonde Ale,12.0,0.047,,107,Bonfire Brewing Company,Eagle,CO
1517.0,Pink-I Raspberry IPA,American Ipa,16.0,0.068,,107,Bonfire Brewing Company,Eagle,CO
1500.0,Moe's Original Bar B Que 'Bama Brew Golden Ale,American Blonde Ale,12.0,0.047,,107,Bonfire Brewing Company,Eagle,CO
1421.0,Live Local Golden Ale,American Blonde Ale,11.994493034913605,0.0330739799911117,,107,bonfire brewing company,Eagle,CO
1360.0,Screaming Eagle Special Ale ESB,Extra Special / Strong Bitter (Esb),12.0,0.048,38.0,107,Bonfire Brewing Company,Eagle,CO
1184.0,Dirtbag Dunkel,Munich Dunkel Lager,16.0,0.049,,107,Bonfire Brewing Company,Eagle,CO
1183.0,Kindler Pale Ale,American Pale Ale (Apa),12.0,0.053,45.0,107,Bonfire Brewing Company,Eagle,CO
1023.0,Mistress Winter Wheat,Winter Warmer,12.0,0.064,,107,Bonfire Brewing Company,Eagle,CO
998.0,tENT pOLE vANILLA pORTER,American Porter,16.0,0.061,,107,Bonfire Brewing Company,Eagle,
997.0,Awry Rye Pale Ale,American Pale Ale (Apa),12.0,0.058,,107,Bonfire Brewing Company,Eagle,CO
996.0,Demshitz Brown Ale,American Brown Ale,12.0,0.058,,107,Bonfire Brewing Company,Eagle,CO
931.0,Wood Splitter Pilsner (2012),Czech Pilsener,,0.048,,107,Bonfire Brewing Company,Eagle,CO
798.0,Brush Creek Blonde,American Blonde Ale,16.0,0.048,,107,Bonfire Brewing Company,Eagle,CO
633.0,Firestarter India Pale Ale,American Ipa,16.0,0.066,72.0,107,Bonfire Brewing Company,Eagle,CO
2062.0,Noche Dulce,American Porter,16.0,0.071,16.0,231,Borderlands Brewing Company,Tucson,AZ
1830.0,pORCH rOCKER,Radler,12.0,0.045,8.0,300,Boston Beer Company,Boston,MA
,Rebel IPA,American Ipa,16.0,0.0745112013799896,45.0,300,Boston Beer Company,Boston,MA
1601.0,Cold Snap,Witbier,12.0,0.055,,300,Boston Beer Company,,MA
1427.0,Samuel Adams Winter Lager,Bock,12.0,0.056,,300,Boston Beer Company,Boston,MA
1349.0,Boston Lager,Vienna Lager,16.0,0.049,30.0,300,Boston Beer Company,Boston,MA
1310.0,Boston Lager,Vienna Lager,12.0,0.049,30.0,300,Boston Beer Company,Boston,MA
1281.0,Samuel Adams Octoberfest,Märzen / Oktoberfest,12.0,0.053,,300,Boston Beer Company,Boston,MA
1144.0,Samuel Adams Summer Ale,American Pale Wheat Ale,12.0,0.053,,300,Boston Beer Company,Boston,MA
,boston lager,Vienna Lager,12.0,0.049,30.0,300,Boston Beer Company,Boston,MA
1395.0,Hazed & Infused,American Pale Ale (Apa),12.0,0.049,35.0,417,Boulder Beer Company,Boulder,CO
808.0,Hoopla Pale Ale,American Pale Ale (Apa),12.0,0.057,35.0,417,Boulder Beer Company,,CO
81.0,Hazed & Infused (2010),American Pale Ale (Apa),12.0,0.049,35.0,417,Boulder Beer Company,Boulder,CO
2596.0,Heavy Lifting,American Ipa,12.0,0.062,80.0,31,Boulevard Brewing Company,Kansas City,MO
2300.0,1492,American Pale Ale (Apa),12.0,0.065,,167,bOXCAR bREWING cOMPANY,West Chester,PA
2299.0,Mango Ginger,American Ipa,,0.058,,167,boxcar brewing company,West Chester,PA
2298.0,Passenger,English Dark Mild Ale,12.0,0.047,,167,Boxcar Brewing Company,West Chester,PA
2107.0,plum st. porter,American Porter,12.0,0.06,52.0,219,Bozeman Brewing Company,Bozeman,
1573.0,Plum St. Porter,American Porter,12.0,0.057,52.0,219,,Bozeman,MT
1289.0,Bozone HopZone IPA,American Ipa,12.0,0.07,80.0,219,Bozeman Brewing Company,Bozeman,MT
1288.0,Bozone Hefe Weizen,Hefeweizen,12.0,0.06,25.0,219,Bozeman Brewing Company,Bozeman,MT
470.0,Bozone Select Amber Ale,American Amber / Red Ale,12.0,0.055,,219,Bozeman Brewing Company,Bozeman,MT
2167.0,Evil Owl,American Amber / Red Ale,12.001111521322866,0.052,40.0,207,Branchline Brewing Company,San Antonio,TX
2204.0,Post Time Kölsch,Kölsch,16.0,0.05,,195,Breakside Brewery,Portland,OR
1522.0,agave wheat,American Pale Wheat Ale,11.991202608607878,0.042,9.0,391,Breckenridge Brewery,Denver,CO
397.0,SummerBright Ale,American Pale Wheat Ale,12.0,0.045,15.0,391,,Denver,CO
193.0,Lucky U IPA,American Ipa,,0.062,68.0,391,Breckenridge Brewery,Denver,CO
83.0,Avalanche Ale,American Amber / Red Ale,12.0,0.054,19.0,391,Breckenridge Brewery,Denver,CO
1802.0,"You're My Boy, Blue",Fruit / Vegetable Beer,,0.05,,,,Tampa,FL
1801.0,Last Stop IPA,American Ipa,,0.072,60.0,308,Brew Bus Brewing,,FL
1800.0,Rollin Dirty Red Ale,Irish Red Ale,12.0,0.05,21.0,308,Brew Bus Brewing,Tampa,FL
1799.0,Are Wheat There Yet?,American Pale Wheat Ale,12.0,0.055,28.0,308,Brew Bus Brewing,Tampa,FL
2619.0,Insert Hop Reference,American Pale Ale (Apa),16.0,0.058,,19,Brew Link Brewing,Plainfield,IN
,,American Amber / Red Ale,16.0,0.053,,85,Brewery Terra Firma,Traverse City,MI
2637.0,Belfort,Saison / Farmhouse Ale,16.0,0.067,,,brewery vivant,Grand Rapids,MI
2636.0,Star Runner,Belgian Pale Ale,16.0,0.06,,10,Brewery Vivant,Grand Rapids,MI
2598.0,Tart Side of the Barrel,American Double / Imperial Stout,16.0,0.098,,10,Brewery Vivant,Grand Rapids,MI
2597.0,Linnaeus Mango IPA,American Ipa,16.0,0.06,,10,Brewery Vivant,Grand Rapids,MI
2548.0,Beasts A'Burnin',Rauchbier,16.0,0.07,,10,,Grand Rapids,MI
2542.0,Verdun,Bière De Garde,16.0,0.077,,10,Brewery Vivant,Grand Rapids,MI
2541.0,Barrel Aged Triomphe,Belgian Ipa,16.0,0.065,,10,Brewery Vivant,Grand Rapids,MI
2504.0,Cherry Doppelbock,Doppelbock,16.0,0.065,,10,Brewery Vivant,Grand Rapids,MI
2500.0,Tropical Saison,Saison / Farmhouse Ale,16.0,0.065,,10,Brewery Vivant,Grand Rapids,MI
2499.0,Beach Patrol,,16.0,0.065,,10,Brewery Vivant,Grand Rapids,MI
2498.0,Nuit Serpent,Belgian Ipa,16.0,,,10,Brewery Vivant,Grand Rapids,MI
2481.0,Paris,Saison / Farmhouse Ale,16.0,0.09,,10,Brewery Vivant,Grand Rapids,MI
2476.0,The Grand Army,Belgian Ipa,16.0,0.055,,10,Brewery Vivant,Grand Rapids,MI
2467.0,Acidulated Trip,Saison / Farmhouse Ale,16.0,0.059,,10,Brewery Vivant,,MI
2466.0,root stock,Rye Beer,16.0,0.066,,10,Brewery Vivant,Grand Rapids,MI
2465.0,Mind Games,Dunkelweizen,16.0,0.041,,10,Brewery Vivant,Grand Rapids,MI
2433.0,Sous Chef,Belgian Strong Pale Ale,16.0,0.082,,10,Brewery Vivant,Grand Rapids,MI
2418.0,Dubbelicious,Dubbel,16.0,0.065,,10,Brewery Vivant,Grand Rapids,MI
2416.0,Psychopomp,Belgian Dark Ale,16.0,0.062,,10,Brewery Vivant,Grand Rapids,MI
2382.0,Fat Paczki,Belgian Dark Ale,16.0,,,10,Brewery Vivant,Grand Rapids,MI
2381.0,earth-like planets,Belgian Pale Ale,16.007442816206087,,,10,Brewery Vivant,Grand Rapids,MI
2290.0,,Witbier,16.0,0.061,,10,Brewery Vivant,Grand Rapids,MI
2241.0,Viking Ice Hole,Oatmeal Stout,16.0,0.063,,10,Brewery Vivant,Grand Rapids,MI
2240.0,Rye Porter,American Porter,16.0,0.056,,10,Brewery Vivant,Grand Rapids,MI
2137.0,Wizard Burial Ground,Quadrupel (Quad),16.0,0.099,,10,Brewery Vivant,Grand Rapids,MI
2101.0,Smoky Wheat,Rauchbier,16.0,0.051,,10,Brewery Vivant,,MI
2092.0,BRIPA,Belgian Ipa,16.0,0.062,,10,,Grand Rapids,MI
2091.0,Mela,,16.0,0.062,,10,Brewery Vivant,Grand Rapids,MI
2086.0,W.I.P.A Snappa,Belgian Ipa,16.0,0.053,,10,,Grand Rapids,MI
2023.0,pepper in the rye,Rye Beer,16.0,0.063,,10,Brewery Vivant,Grand Rapids,MI
2006.0,Moe Lasses',American Stout,16.0,0.064,,10,Brewery Vivant,Grand Rapids,MI
1997.0,Pumpkin Tart,Fruit / Vegetable Beer,16.0,0.07,,10,,Grand Rapids,MI
,Undertaker,Belgian Dark Ale,16.0,0.067,,10,brewery vivant,Grand Rapids,MI
1976.0,Undertaker (2014),Belgian Dark Ale,16.0,0.067,,10,brewery vivant,Grand Rapids,MI
1974.0,Coq D'Or,Belgian Pale Ale,16.0,0.05,,10,brewery vivant,Grand Rapids,MI
,North French,Bière De Garde,16.0,0.0435846010739861,,10,Brewery Vivant,Grand Rapids,MI
1959.0,Agent a Deux,Belgian Dark Ale,16.0,0.065,,10,Brewery Vivant,Grand Rapids,MI
1958.0,Belgian Wit,Witbier,16.0,0.045,,10,Brewery Vivant,Grand Rapids,MI
1949.0,Pothole Stout,American Stout,16.0,,,10,Brewery Vivant,Grand Rapids,
1947.0,Tree Bucket,Belgian Ipa,16.0,0.093,,10,Brewery Vivant,Grand Rapids,MI
1785.0,Le Flaneur Ale,American Wild Ale,16.0,0.073,,10,Brewery Vivant,Grand Rapids,
1651.0,mAIZE & bLUEBERRY,Fruit / Vegetable Beer,16.0,0.056,,10,Brewery Vivant,Grand Rapids,MI
1443.0,Trebuchet Double IPA,American Double / Imperial Ipa,16.0,,,10,Brewery Vivant,Grand Rapids,MI
1352.0,contemplation,Bière De Garde,16.0,0.065,,10,Brewery Vivant,Grand Rapids,MI
1267.0,Black Rabbit,American Black Ale,16.001201878943153,,,10,Brewery Vivant,Grand Rapids,MI
1266.0,Zaison,Saison / Farmhouse Ale,16.0,0.09,,10,brewery vivant,Grand Rapids,MI
1178.0,Vivant Tripel,Tripel,16.0,0.082,,10,,Grand Rapids,MI
,Tart Side of the Moon,Belgian Dark Ale,16.0,0.098,,10,Brewery Vivant,Grand Rapids,MI
1044.0,Big Red Coq,American Amber / Red Ale,16.0,0.06,,10,Brewery Vivant,Grand Rapids,MI
1033.0,Hubris Quadrupel Anniversary Ale,Quadrupel (Quad),16.0,0.099,,10,brewery vivant,Grand Rapids,MI
1031.0,Plow Horse Belgian Style Imperial Stout,American Double / Imperial Stout,16.0,0.095,,10,,Grand Rapids,MI
909.0,Escoffier Bretta Ale,American Wild Ale,16.0,0.0836801929148277,,10,Brewery Vivant,Grand Rapids,MI
873.0,,Bière De Garde,16.0,0.065,,10,Brewery Vivant,Grand Rapids,MI
860.0,Vivant Belgian Style Imperial Stout (2012),Russian Imperial Stout,16.0,0.099,,10,bREWERY vIVANT,Grand Rapids,MI
677.0,Big Red Coq (2012),American Amber / Red Ale,16.0,0.062,,10,Brewery Vivant,Grand Rapids,MI
671.0,Zaison (2012),Saison / Farmhouse Ale,16.0,0.09,,10,Brewery Vivant,Grand Rapids,
670.0,Vivant Tripel (2012),Tripel,16.0,0.092,,10,Brewery Vivant,Grand Rapids,MI
669.0,Trebuchet Double IPA (2012),Belgian Ipa,16.0,0.1002208084441616,,10,Brewery Vivant,Grand Rapids,MI
627.0,kludde,Belgian Strong Dark Ale,,0.085,,10,Brewery Vivant,Grand Rapids,MI
387.0,Farm Hand,Saison / Farmhouse Ale,16.0,0.055,,10,Brewery Vivant,Grand Rapids,MI
385.0,Solitude,Belgian Pale Ale,16.0,0.06,,10,,Grand Rapids,MI
384.0,Triomphe,Belgian Ipa,16.0,0.065,,10,Brewery Vivant,,MI
1096.0,Tampa Pale Ale,American Pale Ale (Apa),12.0,,,467,Brindle Dog Brewing Company,Tampa Bay,FL
1095.0,Orange Grove Wheat Ale,American Pale Wheat Ale,12.0,,,467,Brindle Dog Brewing Company,Tampa Bay,FL
2456.0,Broad Brook Ale,American Amber / Red Ale,16.0,0.061,,89,,East Windsor,CT
921.0,Northern Lights Amber Ale,American Amber / Red Ale,12.0,0.05,15.0,493,Broken Tooth Brewing Company,Anchorage,AK
920.0,Polar Pale Ale,American Pale Ale (Apa),12.0,0.052,17.0,493,Broken Tooth Brewing Company,Anchorage,AK
919.0,Chugach Session Ale,Cream Ale,12.0,0.048,,493,Broken Tooth Brewing Company,Anchorage,AK
,Fairweather IPA,American Ipa,,0.061,64.0,493,Broken Tooth Brewing Company,Anchorage,AK
1279.0,East India Pale Ale,English India Pale Ale (Ipa),16.0,0.068,47.0,437,Brooklyn Brewery,Brooklyn,NY
756.0,Brooklyn Summer Ale,,12.0,,,437,Brooklyn Brewery,Brooklyn,NY
566.0,,English India Pale Ale (Ipa),,0.068,47.0,437,Brooklyn Brewery,Brooklyn,NY
328.0,Brooklyn Summer Ale (2011),English Pale Mild Ale,12.0,0.045,,437,Brooklyn Brewery,Brooklyn,NY
66.0,Brooklyn Lager (16 oz.),American Amber / Red Lager,16.0,0.052,,437,Brooklyn Brewery,Brooklyn,NY
65.0,Brooklyn Lager (12 oz.),American Amber / Red Lager,12.0,0.052,,437,Brooklyn Brewery,Brooklyn,NY
538.0,Tour de Nez Belgian IPA (Current),Belgian Ipa,16.0,0.08,,530,Buckbean Brewing Company,Reno,NV
504.0,Roler Bock (Current),Maibock / Helles Bock,16.0,,,530,Buckbean Brewing Company,Reno,NV
383.0,Black Adder IBA (Current),American Black Ale,16.0,0.073,85.0,530,Buckbean Brewing Company,Reno,NV
29.0,Very Noddy Lager (Current),Schwarzbier,16.0,0.099,,530,Buckbean Brewing Company,Reno,NV
28.0,Tule Duck Red Ale (Current),American Amber / Red Ale,16.0,0.062,42.0,530,Buckbean Brewing Company,Reno,NV
27.0,original orange blossom ale (current),Herbed / Spiced Beer,16.0,0.058,35.0,530,Buckbean Brewing Company,Reno,NV
26.0,Black Noddy Lager (Current),Schwarzbier,16.0,0.052,40.0,530,Buckbean Brewing Company,Reno,NV
1627.0,Cleveland Beer Week 2013,Munich Helles Lager,16.025560785823377,0.053,,357,Buckeye Brewing,Cleveland,OH
2552.0,pAINTED tURTLE,American Pale Ale (Apa),12.0,0.045,,56,BuckleDown Brewing,Lyons,IL
2125.0,1836,American Blonde Ale,12.0,0.06,40.0,214,Buffalo Bayou Brewing Company,Houston,TX
2124.0,Summer's Wit,Witbier,12.0,0.06,20.0,214,Buffalo Bayou Brewing Company,Houston,TX
2123.0,More Cowbell,American Double / Imperial Ipa,16.0,0.09,118.0,214,Buffalo Bayou Brewing Company,Houston,TX
2608.0,Wrath of Pele,American Brown Ale,16.0,0.065,,24,Burn 'Em Brewing,Michigan City,IN
,Black Beer'd,,16.0,0.068,,24,Burn 'Em Brewing,Michigan City,IN
2606.0,Mr. Tea,Fruit / Vegetable Beer,,0.078,,24,Burn 'Em Brewing,,IN
2478.0,Pale Alement,,12.0,0.055,40.0,24,Burn 'Em Brewing,Michigan City,IN
2471.0,Hopkick Dropkick,American Double / Imperial Ipa,12.0,0.099,115.0,24,Burn 'Em Brewing,Michigan City,IN
2470.0,Kreamed Corn,Cream Ale,12.0,0.06,,24,Burn 'Em Brewing,Michigan City,IN
2464.0,Coconoats,American Pale Wheat Ale,16.0,0.065,,24,Burn 'Em Brewing,Michigan City,IN
2160.0,jOEY wHEAT,American Pale Wheat Ale,16.0,0.068,16.0,24,Burn 'Em Brewing,Michigan City,
2158.0,3:33 Black IPA,American Ipa,16.0,0.072,86.0,24,Burn 'Em Brewing,Michigan City,IN
2072.0,MCA,American Ipa,16.0,0.068,,,Burn 'Em Brewing,Michigan City,IN
2054.0,Pale Alement,American Pale Ale (Apa),16.0,0.055,40.0,24,Burn 'Em Brewing,Michigan City,IN
2196.0,,American Pale Lager,12.0,0.05,14.005990258737226,197,Burnside Brewing Co.,Portland,OR
